rescore	score	organization	title	url	evidence
53	30	沖縄市	障害者手帳をお持ちの方のNHK受信料減免制度について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2899.html	障害者手帳をお持ちの方のNHK受信料減免制度について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談
51	30	沖縄市	心身障害者扶養共済年金の給付申請について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2905.html	心身障害者扶養共済年金の給付申請について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
51	30	沖縄市	障がいのある人のための日常生活用具や補装具の給付について（一部用具について、電子申請受付開始！）	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2916.html	障がいのある人のための日常生活用具や補装具などの給付について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質
51	30	沖縄市	障がい者交通費助成制度について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2929.html	障がい者交通費助成制度について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロ
49	28	沖縄市	国保:出産費資金の貸付について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2724.html	国保:出産費資金の貸付について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
49	26	沖縄市	国保:医療費を全額支払ったときの払い戻し給付について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2722.html	国保:医療費を全額支払ったときの払い戻し給付について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質
48	30	沖縄市	重度の障がいのある人のための医療費助成について知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2934.html	重度の障がいのある人のための医療費助成について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相
41	30	沖縄市	心身障害者扶養共済の各種変更手続きについて	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2907.html	心身障害者扶養共済の各種変更手続きについて | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請
41	30	沖縄市	沖縄アリーナ竣工	https://www.city.okinawa.okinawa.jp/k009/shiseijouhou/shisaku/sports/arena/3877039354.html	沖縄アリーナ竣工 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報
41	18	沖縄市	国保:保険証による医療費の自己負担割合について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2713.html	国保:保険証による医療費の自己負担割合について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相
39	28	沖縄市	観光スポーツ振興課	https://www.city.okinawa.okinawa.jp/k030/shiseijouhou/gaiyou/soshikiannai/organize/988/991.html	観光スポーツ振興課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情
39	28	沖縄市	防災危機管理室	https://www.city.okinawa.okinawa.jp/k002-001/shiseijouhou/gaiyou/soshikiannai/organize/770/958.html	防災課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
39	28	沖縄市	心身障害者扶養共済の加入申込みについて	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2918.html	心身障害者扶養共済の加入申込みについて | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
39	18	沖縄市	国民健康保険の医療費通知について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2706.html	国民健康保険の医療費通知について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
37	26	沖縄市	心身障害者扶養共済制度 掛金の減額について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2901.html	心身障害者扶養共済制度 掛金の減額について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請
37	26	沖縄市	身体障害者手帳の交付について知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2928.html	身体障害者手帳の交付について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダ
36	28	沖縄市	心身障害者扶養共済に係る加入者・障がいのある方の死亡について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2902.html	心身障害者扶養共済に係る加入者・障がいのある方の死亡について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質
36	28	沖縄市	聴覚や言語に障がいのある人のための制度について知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2904.html	聴覚や言語に障がいのある人のための制度について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相
36	28	沖縄市	障がい者福祉サービス利用の手続きの流れについて知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2931.html	障がい者福祉サービス利用の手続きの流れについて知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相
36	28	沖縄市	障がいのある人のための職業訓練・就労支援について知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2894.html	障がいのある人のための職業訓練・就労支援について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問
36	25	沖縄市	こども家庭課	https://www.city.okinawa.okinawa.jp/k028/shiseijouhou/gaiyou/soshikiannai/organize/983/986.html	こども家庭課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉
36	25	沖縄市	障がい福祉課	https://www.city.okinawa.okinawa.jp/k019/shiseijouhou/gaiyou/soshikiannai/organize/976/978.html	障がい福祉課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉
34	26	沖縄市	心身に障がいのある方の高速道路割引制度について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2908.html	心身に障がいのある方の高速道路割引制度について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口
