score	organization	title	url	evidence
30	姶良市	くらし・手続き	https://www.city.aira.lg.jp/kurashi/index.html	姶良市／くらし・手続き 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き ここから本文です。 くらし・手続き 戸籍・住民票・マイナンバーの手続き 個人からの窓口請求 個人からの郵送請求 法人からの窓口請求 法人からの郵送請求 マイナンバーカードを使ってコンビニなどで請求 ※土日祝早朝夜間も利用可能 住民票をどの市町村でも請求できる広域交付住民票 住所表示変更などの証明書 印
30	姶良市	姶良市衛生協会	https://www.city.aira.lg.jp/seikatsu/kurashi/gomi/eiseikyokai.html	姶良市／姶良市衛生協会 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > ごみ・リサイクル > 姶良市衛生協会 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 ごみ・リサイクル ごみ分別辞典 資源物や不燃ごみ【赤袋】の直接搬入 事業系ごみの処理 可燃ごみ
30	姶良市	合併処理浄化槽設置補助金	https://www.city.aira.lg.jp/seikatsu/kurashi/seikatsu/joukasou.html	姶良市／合併処理浄化槽設置補助金 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 環境・動物 > 合併処理浄化槽設置補助金 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 環境・動物 微小粒子状物質（PM2.5）に関する情報 不法投棄 令和８年度春期狂
30	姶良市	姶良市がん患者アピアランスケア支援事業	https://www.city.aira.lg.jp/kenko/2022ganuxiggu.html	姶良市／姶良市がん患者アピアランスケア支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 姶良市がん患者アピアランスケア支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急
30	姶良市	姶良市若年がん患者の方への療養支援事業	https://www.city.aira.lg.jp/kenko/jyakunenmakigan.html	姶良市／姶良市若年がん患者に対する療養支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 姶良市若年がん患者に対する療養支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急
30	姶良市	姶良市骨髄等移植ドナー支援事業	https://www.city.aira.lg.jp/kenko/kotuzuidona.html	姶良市／姶良市骨髄等移植ドナー支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 姶良市骨髄等移植ドナー支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急 地域包括支援セン
30	姶良市	姶良市物価高騰対策医療機関等支援事業	https://www.city.aira.lg.jp/kenko/bukkakoutoutaisaku.html	姶良市／姶良市物価高騰対策医療機関等支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 健康・医療 > 姶良市物価高騰対策医療機関等支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 健康・医療 健康診断 予防接種 熱中症 急病・救急 地域
30	姶良市	保育園・認定こども園・幼稚園などの保育施設	https://www.city.aira.lg.jp/kurashi/ikuji/hoikuen/index.html	姶良市／保育園・認定こども園・幼稚園などの保育施設 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 保育園・認定こども園・幼稚園などの保育施設 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの
30	姶良市	児童クラブ（放課後児童健全育成事業）	https://www.city.aira.lg.jp/kosodate/kurashi/ikuji/gakudohoiku.html	姶良市／児童クラブ（放課後児童健全育成事業） 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 児童クラブ（放課後児童健全育成事業） こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手
30	姶良市	姶良市子どもの居場所づくり支援事業	https://www.city.aira.lg.jp/kosodate/kodomosyokudo.html	姶良市／姶良市子どもの居場所づくり支援事業 本文へスキップします。 姶良市 文字サイズ・色合い変更 音声読み上げ Foreign Language 防災関連情報 消防救急・当番医 サイト内検索 サイト内検索 サイト内検索 閉じる 総合メニュー やくしょ窓口 観光・散策・スポーツ みどころ アイラビュースライス ひと・食・モノ 市政情報 行政・議会 メニュー くらし・手続き 観光 産業・企業向け 行政・議会 トップ > くらし・手続き > 育児 > 姶良市子どもの居場所づくり支援事業 こんなときは？ 住まい・ 引っ越し ごみ・リサイクル 妊娠・出産 子育て 結婚・離婚 戸籍に関する届出 高齢・介護 障がい者福祉 教育 施設検索 就職・退職 申請書 育児 母子保健 保育園・認定こども園・幼稚園などの保育施設 手当て
