organization	title	url	status	score	evidence
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/list00613.html	200	21	手当・支援・助成 / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 妊娠・出産 乳幼児（
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/list00616.html	200	21	放課後児童クラブ / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 妊娠・出産 乳幼児（
雲仙市		https://www.city.unzen.nagasaki.jp/dynamic/kosodate/personalize/pub/Regi.aspx?c_id=27	200	21	マイページ・メール配信サービス / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 届出・証明 申
雲仙市		https://www.city.unzen.nagasaki.jp/dynamic/kosodate/personalize/pub/FgtPass.aspx?c_id=27	200	21	マイページ・メール配信サービス / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ くらし・手続き 子育て・教育 健康・福祉 しごと・産業 観光 市政情報 届出・証明 申
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji0031231/index.html	200	21	軽度・中等度難聴児補聴器購入費助成事業 / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 新型コロナ情報 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji003645/index.html	200	21	雲仙市公立学校等施設整備計画の事後評価 / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji0038352/index.html	200	20	6月から9月限定！ 日曜・祝日に 子宮頸がん予防(HPV)ワクチンの接種が受けられます！ / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji0038318/index.html	200	20	雲仙市子どもの遊び・学び場いこいこについて / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji0034326/index.html	200	20	雲仙市子育てサポートセンター / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 妊娠・出
雲仙市		https://www.city.unzen.nagasaki.jp/kosodate/kiji0036784/index.html	200	20	子どものショートステイ・トワイライトステイ事業 / 雲仙市子育て応援サイト / 雲仙市 ヘッダーをスキップ 本文へジャンプ --> 文字サイズ・背景色 Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ភាសាខ្មែរ tiếng Việt メインサイトへ 年齢・対象別で探す 目的別で探す いざというとき 子育て相談 メインサイトへ 防災 移住・定住・婚活支援 子育て応援 観光ナビ 休日当番歯科医 休日当番医 マイページ 年齢・対象別で探す 目的別で探す いざというとき 子
