score	organization	title	url	evidence
42	さつま町	保育園・認定こども園の副食費	https://www.satsuma-net.jp/kosodate/mokuteki/azukeru/hoikuen/7912.html	保育園・認定こども園の副食費／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す あずける 保育園・認定こども園・幼稚園など 保育園・認定こども園の副食費 保育園・認定こども園の副食費 Tweet 更新日：2026年0
42	さつま町	造血細胞移植後ワクチン再接種費用助成事業	https://www.satsuma-net.jp/kosodate/mokuteki/kensinyobousessyu/yobousessyu/8199.html	造血細胞移植後ワクチン再接種費用助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 健診・予防接種 予防接種 造血細胞移植後ワクチン再接種費用助成事業 造血細胞移植後ワクチン再接種費用助成事業 Tweet 更
42	さつま町	子どもと妊産婦のインフルエンザ予防接種費用を助成します	https://www.satsuma-net.jp/kosodate/mokuteki/kensinyobousessyu/yobousessyu/8018.html	子どもと妊産婦のインフルエンザ予防接種費用を助成します／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 健診・予防接種 予防接種 子どもと妊産婦のインフルエンザ予防接種費用を助成します 子どもと妊産婦のインフルエン
42	さつま町	通学費補助	https://www.satsuma-net.jp/kosodate/mokuteki/syoutyuugakkoujouhou/8115.html	通学費補助／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 小・中学校情報 通学費補助 通学費補助 Tweet 更新日：2025年04月21日 本町では、通学費に係る保護者の負担を軽減するために、町内に居住し、町内
42	さつま町	学校給食について	https://www.satsuma-net.jp/kosodate/mokuteki/syoutyuugakkoujouhou/syoutyougakko/8133.html	学校給食について／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 小・中学校情報 学校給食 学校給食について 学校給食について Tweet 更新日：2026年04月14日 学校給食 現在、6小学校、1中学校に約1,
42	さつま町	物価高対応子育て応援手当	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/9756.html	物価高対応子育て応援手当／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 物価高対応子育て応援手当 物価高対応子育て応援手当 Tweet 更新日：2026年04月06日 令和7年11月21日に閣議決定さ
42	さつま町	就学援助制度	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/gakkou_josei/8131.html	就学援助制度／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 学校関係助成 就学援助制度 就学援助制度 Tweet 更新日：2024年04月01日 就学援助制度とは 生活保護世帯に準ずる世帯で経済的理由
42	さつま町	通学費補助	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/gakkou_josei/8114.html	通学費補助／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 学校関係助成 通学費補助 通学費補助 Tweet 更新日：2025年04月21日 本町では、通学費に係る保護者の負担を軽減するために、町内に居
42	さつま町	未熟児養育医療給付制度	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8026.html	未熟児養育医療給付制度／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 未熟児養育医療給付制度 未熟児養育医療給付制度 Tweet 更新日：2024年03月01日 未熟児養育医療の給付 身体
42	さつま町	産婦健康診査の助成について	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8045.html	産婦健康診査の助成について／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 産婦健康診査の助成について 産婦健康診査の助成について Tweet 更新日：2025年12月09日 制度の目的 産
42	さつま町	造血細胞移植後ワクチン再接種費用助成事業	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8079.html	造血細胞移植後ワクチン再接種費用助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 造血細胞移植後ワクチン再接種費用助成事業 造血細胞移植後ワクチン再接種費用助成事業 Tweet 更新
42	さつま町	先進医療不妊治療費助成事業	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8006.html	先進医療不妊治療費助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 先進医療不妊治療費助成事業 先進医療不妊治療費助成事業 Tweet 更新日：2024年03月01日 さつま町先進医
42	さつま町	子ども医療費給付事業（令和7年4月から対象者拡大）	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/9165.html	子ども医療費給付事業（令和7年4月から対象者拡大）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 子ども医療費給付事業（令和7年4月から対象者拡大） 子ども医療費給付事業（令和7年4月から
42	さつま町	こうのとり支援事業（健康保険適用分）	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8004.html	こうのとり支援事業（健康保険適用分）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 こうのとり支援事業（健康保険適用分） こうのとり支援事業（健康保険適用分） Tweet 更新日：2025
42	さつま町	子どもと妊産婦のインフルエンザ予防接種費用を助成します	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8016.html	子どもと妊産婦のインフルエンザ予防接種費用を助成します／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 子どもと妊産婦のインフルエンザ予防接種費用を助成します 子どもと妊産婦のインフルエンザ
